99 Maneras de Ser Feliz;Gottfried Kerstin;Océano;;;;;25/04/2005;
El Plan Infinito;Isabel Allende;Plaza y Janes;;;;;13/04/2005;
Segundo Grado en Torres de Malory;Enid Blyton;Molino;;;;;13/04/2005;
Las Duna de Indonesia;Adriaan Van Dis;Maeva;;;;;13/04/2005;
Cleopatra;Michel Peyramaure;Planeta;;;;;13/04/2005;
Escondido en las Sombras;Mary Higgins Clark;Plaza y Janes;;;;;06/04/2005;
El Maestro Iluminador;Brenda Rickman;Maeva;;;;;06/04/2005;
Luna de Primavera;Bette Bao Lord;Circulo Lectores;;;;;04/04/2005;
Sol Naciente- Congo;Michael Crichtan;Plaza y Janes;;;;;04/04/2005;
Arlequín;Morris West;Plaza y Janes;;;;;04/04/2005;
Paris era una Fiesta;Ernest Hemingway;Seix Barral;;;;;04/04/2005;
MR. Ripley;Patricia Highsmith;Anagrama;;;;;09/03/2005;
El Ojo del Faraón;Boris de Rachewiltz, Valentí Gómez;Plaza y Janes;;;;;09/03/2005;
El Diario de Briget Jones;Helen Fielding;Plaza y Janes;;;;;09/03/2005;
La Isla del Tesoro;Robert Louis Stevenson;Anaya;;;;;09/03/2005;
La Brújula Interior;Alex Rovira Celma;Ediciones Urano;;;;;04/03/2005;
Tita Cervera, Biografia;Concepción Calleja;Belacqua;;;;;16/02/2005;
Para ir como un Reloj;Fermín Mearín;Ediciones Santillana;;;;;14/02/2005;
Un Milagro en Equilibrio;Lucia Etxaberria;Planeta;;;;;12/01/2005;
ETA Nació en un Seminario;Alvaro Baeza;A.B.L. Press;;;;;09/12/2004;
El Enigma del Cuatro;Ian Caldwell, Dustin Thomason;Roca Editores;;;;;22/11/2004;
Simplifica tú Vida;Elaine St. James;Integral;;;;;22/11/2004;
El Codice Secreto;Lev Grossman;La Trama;;;;;15/11/2004;
Cabo Trafalgar;Arturo Pérez Reverte;Alfagüara;;;;;10/11/2004;
Los que Perdimos;Ángel Mª de Leza;Planeta;;;;;03/11/2004;
Isla;Peter Benchley;Argos Vergara;;;;;03/11/2004;
La Novia Estrangulada;Elizabeth Eyre;Plaza y Janes;;;;;03/11/2004;
Canto Funebre para un Duque;Elizabeth Eyre;Plaza y Janes;;;;;03/11/2004;
El Joven de la Perla;Tracy Chevalier;Alfagüara;;;;;27/10/2004;
Contra toda Inocencia, Biografia;Armando Valladares;Plaza y Janes;;;;;25/10/2004;
Nuevo Retablo de don Cristobita;Camilo José Cela;Destino;;;;;20/10/2004;
La Mala Hora;Gabriel Gárcia Márquez;Plaza y janes;;;;;20/10/2004;
Primer Viaje Andaluz;Camilo José Cela;Noguer;;;;;20/10/2004;
El Cerebro;Robin Cook;Círculo Lectores;;;;;20/10/2004;
Doce Cuentos Peregrinos;Gabriel Gárcia Márquez;Plaza y Janes;;;;;20/10/2004;
A solas con el Mar;Naomi James;Argos Vergar;;;;;20/10/2004;
El Collie;Fiorenzo Fiorone;Editorial de Vecchi;;;;;20/10/2004;
La Princesa que creia en los Cuentos;Marcia Grad;Ediciones Obelisco;;;;;20/10/2004;
Confieso que he Vivido;Pablo Neruda;Plaza y Janes;;;;;20/10/2004;
Momento a Momento;Esther Sager;Circulo Lectores;;;;;20/10/2004;
Los Pájaros;Daphne du Maurier;Planeta Bruguera;;;;;20/10/2004;
Sin Novedad en el Frente;Erich Maria Remarque;Planeta Bruguera;;;;;20/10/2004;
Matar un Ruiseñor;Harper Lee;Planeta Bruguera;;;;;20/10/2004;
El Pirata 2;Harold Robbins;Planeta Bruguera;;;;;20/10/2004;
Mayo fue el fin del Mundo;Frank Yerby;Planeta Bruguera;;;;;20/10/2004;
El Exorcista;Willian p. Blatty;Planeta Bruguera;;;;;20/10/2004;
El Hombre Invisible;H.G. Wells;Planeta Bruguera;;;;;20/10/2004;
psicosis;Robert Bloch;Planeta Bruguera;;;;;20/10/2004;
Don Camilo;Giovani Guareschi;Planeta Bruguera;;;;;20/10/2004;
Los Niños de Brasil;Ira Levin;Planeta Bruguera;;;;;20/10/2004;
Los Ciprese Creen en Dios I;José Mª Gironella;Planeta Bruguera;;;;;20/10/2004;
Los Ciprese Creen en dios II;José Mª Gironella;Planeta Bruguera;;;;;20/10/2004;
Ben Hur;Lewis Wallace;Planeta Bruguera;;;;;20/10/2004;
La Guerra de las Galaxias;George Lucas;Planeta Bruguera;;;;;18/10/2004;
El Retorno del Jedi;James Kahn;Planeta Bruguera;;;;;18/10/2004;
El Graduado;Charles Webb;Planeta Bruguera;;;;;18/10/2004;
Ven Amada Mía;Pearl S. Buck;Planeta Bruguera;;;;;18/10/2004;
La Amenaza de Andromeda;Michael Crichton;Planeta Bruguera;;;;;18/10/2004;
Memorias de Atila;José L. Vila San Juan;Planeta Agostini;;;;;13/10/2004;
Indios Carapalidas;Ricardo Herren;Planeta Agostini;;;;;13/10/2004;
Malicia;Danielle Steel;Plaza y Janes;;;;;13/10/2004;
Punto Critico;Michael Crichton;Plaza y Janes;;;;;13/10/2004;
La Cama Celestial;Irving Wallace;Planeta;;;;;13/10/2004;
The French Connection;Robin Moore;Círculo Lectores;;;;;13/10/2004;
La Ley de Murphy;Arthur Bloch;Círculo Lectores;;;;;13/10/2004;
Mis Experiencias con la Verdad;Mahatma Gandhi;Eyras;;;;;13/10/2004;
La Muchacha de las Bragas de Oro;Juan Marse;Planeta;;;;;13/10/2004;
Sha;Alberto Vázquez Figueroa;Círculo Lectores;;;;;13/10/2004;
Iceberg;Clive Cussler;Plaza y Janes;;;;;13/10/2004;
Hijos de la Luna;Raquel Heredia;Plaza y Janes;;;;;13/10/2004;
Tiempo de Conquistadores;Alberto Vázquez Figueroa;Círculo Lectores;;;;;13/10/2004;
Ángeles y Demonios;Dan Brown;Umbriel;;;;;11/10/2004;
Mar Adentro;Alberto Vázquez Figueroa;Plaza y Janes;;;;;06/10/2004;
A Sangre Fría;Truman Capote;Noguer;;;;;06/10/2004;
Domando al Campeón;Susan E. Hinton;Onda Joven;;;;;06/10/2004;
Nosotras que nos Queremos Tanto;Marcela Serrano;Txalaparta;;;;;06/10/2004;
El grito de la Lechuza;Patricia Highsmith;Plaza y Janes;;;;;06/10/2004;
Dulce y Amargo;Danielle Steel;Plaza y Janes;;;;;06/10/2004;
Sacra Némesis;Jon Juaristi;Espasa Hoy;;;;;06/10/2004;
Un Largo Silencio;Ángeles Caso;Planeta;;;;;06/10/2004;
Manual del Perfecto Idiota;Vargas Llosa;Plaza y Janes;;;;;06/10/2004;
Los Verso Satánicos;Salman Rushdie;Debolsillo;;;;;06/10/2004;
La Hija del Caníbal;Rosa Montero;Espasa Narrativa;;;;;06/10/2004;
No sin mi Hija;Betty Mahmoody;Seix Barral;;;;;06/10/2004;
Siempre no es Eternamente;Helen Van Slyke;Círculo Lectores;;;;;06/10/2004;
Sahara;Clive Cussler;Jet Aventura;;;;;06/10/2004;
La Tribu;Alberto Miranda Bonilla;Hiru;;;;;15/03/2000;
Dafne Desvanecida;José Carlos Somoza;Destino;;;;;08/03/2000;
Euskal Kulturaren Urtekaria;Argia;Argia;;;;;06/03/2000;
Diccionario de Distribución y Consumo;Eroski;Eroski;;;;;06/03/2000;
Ayuntamiento Lasarte Oria;Concurso Literario  Xi y XII;Lasarte Oria;;;;;06/03/2000;
Diccionario de la Lengua Española;Espasa;Espasa;;;;;06/03/2000;
El Alquimista Impaciente;Lorenzo Silva;Destino;;;;;06/03/2000;
Súper Humor  6;Jan;Grupo Zeta;;;;;16/02/2000;
La Participación en la Empresa;Gobierno Vasco;G.V.;;;;;16/02/2000;
Perdida en su Memoria;Mary Higgins Clark;Plaza y Janes;;;;;16/02/2000;
Pobre Manolito;Elvira Lindo;Alfagüara;;;;;14/02/2000;
Los Trapos Sucios;Elvira Lindo;Alfagüara;;;;;14/02/2000;
Zerbitzuan 36;Gobierno Vasco;G.V.;;;;;19/01/2000;
Nolako Zaren Euskal Herria;Gobierno Vasco;G.V.;;;;;19/01/2000;
Anuario Estadístico Vasco;Gobierno Vasco;Eustat;;;;;19/01/2000;
Casa y Decoración Dormitorios;Karen Howes;Bluite;;;;;01/01/2000;
Casa y Decoración Cocinas;Gilly Love;Bluite;;;;;01/01/2000;
Casa y Decoración Espacios Exteriores;Gilly Love;Bluite;;;;;01/01/2000;
Madera de Boj;José Camilo Cela;Espasa;;;;;22/12/1999;
Lo Es;Frank Mccourt;Maeva;;;;;22/12/1999;
Súper Humor 17;Francisco Ibáñez;Ediciones B;;;;;20/12/1999;
Súper Humor 13;Francisco Ibáñez;Ediciones B;;;;;20/12/1999;
Súper López 3;Jan;Ediciones B;;;;;20/12/1999;
Súper Simpson 1;Matt Groening;Ediciones B;;;;;20/12/1999;
Los Crímenes del Balneario;Alexandra Marinina;Planeta;;;;;20/12/1999;
Biografia de Ana Frank;Carol Ann Lee;Plaza y Janes;;;;;20/12/1999;
Súper López 4;Jan;Ediciones B;;;;;20/12/1999;
Súper Simpson  2;Matt Groening;Ediciones B;;;;;20/12/1999;
Yo y el Imbécil;Elvira Lindo;Alfagüara;;;;;20/12/1999;
Relajación para Saber Vivir;Ramiro Calle Manuel Torre iglesias;R.B.A.;;;;;20/12/1999;
Un descubrimiento Prodigioso;Julio Verne;La Gaya Ciencia;;;;;15/12/1999;
Tierra sin Fin;Zane Grey;Molino;;;;;01/12/1999;
Mis Abuelos los Indios Pieles Rojas;William Camus;Labor;;;;;01/12/1999;
El Castillo Prohibido;Edward Packard  Paúl Granger;Timun Mas;;;;;01/12/1999;
Dorian Grayren Erretratua;Oscar Wilde;Elkar;;;;;01/12/1999;
El Señor de las Moscas;William Golding;Alianza;;;;;01/12/1999;
El Misterio de los Teléfonos Mudos;Li;Titum Mas;;;;;01/12/1999;
Caballo de Troya  5;J.J. Benítez;Planeta Agostini;;;;;01/12/1999;
Urruzuno Literatur;Gobierno Vasco;Sagastiberri;;;;;29/11/1999;
Un Mundo Abierto y Solidario;Varios;Dp. Foral Alavesa;;;;;29/11/1999;
Behinola;Anónimo;Galtzagorri;;;;;29/11/1999;
Caballo de Troya  4;J.J. Benítez;Planeta Agoostini;;;;;22/11/1999;
Chulas y Famosas;Trenci Moix;Planeta;;;;;22/11/1999;
El Egoísta;Nativel Preciado;Planeta;;;;;22/11/1999;
Melocotones Helados;Expido Freire;Planeta;;;;;22/11/1999;
Koloreen Liburua;Paúl Dowling;Ttarttalo;;;;;17/11/1999;
Ibaizabal;Antton Kazabon Andoni Odriozola;Ttarttalo;;;;;10/11/1999;
Bakarik Bahago Neguan;José Luis Otamendi;Pamiela;;;;;10/11/1999;
Axularren Historiak;Patxi Salaberri Muñoa;Pamiela;;;;;10/11/1999;
Gizón Izandako Mutila;Patxi Zubizarreta;Pamiela;;;;;10/11/1999;
Caballo de Troya  3;J.J. Benítez;Planeta Agostini;;;;;10/11/1999;
Hockeyko Atezaina;Rodrigo Muñoz Avia;Aizkorri;;;;;27/10/1999;
Arrats Aldeko Kronikak;Juan Farias;Aizkorri;;;;;27/10/1999;
Begirada;Carlos Puerto;Aizkorri;;;;;27/10/1999;
Azken Hegaldia;Jesús Ballaz;Aizkorri;;;;;27/10/1999;
Idazlanak VII;Piarres Larzabalen;Elkarlanean;;;;;27/10/1999;
Lanbro Arteko Printzea;Carlos Ruiz Zafón;Edebé Giltza;;;;;27/10/1999;
Espainiako Guerra Zibila Euskal Herrian;Josu Chueca  Luis Fernández;Antza;;;;;27/10/1999;
Naufrago Baten Kontakizuna;Gabriel García Márquez;Ekain;;;;;27/10/1999;
Loreak Udan Intza Bezela;Segundo Kalonje;Sendra;;;;;27/10/1999;
Beranduko Birigarroa;Nikolas Cendoia;Sendra;;;;;27/10/1999;
Alako Batean;Joxe Ayerbe;Sendra;;;;;27/10/1999;
Kantari Naiz Bizi;Kasiano Ibarguren;Sendra;;;;;27/10/1999;
Oiuak;Basilio Pujana;Sendra;;;;;27/10/1999;
Alkarrentzat aioak;José Azpiroz;Sendra;;;;;27/10/1999;
Desioen Hiria;Isidro Rekarte;Pamiela;;;;;25/10/1999;
Oherako Hitzak;Pako Aristi;Erein;;;;;25/10/1999;
Zer Deritxazu?;A. Martzel Andrinua;Bizan Gora;;;;;25/10/1999;
Tene Lehiaketak  1.9998;Varios;Elkarlanean;;;;;25/10/1999;
Bertzolari Txapelketa Nagusia 77;Varios;Erkarlanean;;;;;25/10/1999;
Min Dut Mingainean;Margarita Mainé  Anne Decis;Edebé Giltza;;;;;25/10/1999;
Desesperación;Stephen King;Orbis;;;;;25/10/1999;
Haur eta Gazte Literatura;Xabier Etxaniz;Pamiela;;;;;20/10/1999;
Euskal Haur eta Gazte Literaturaen;Xabier Etxaniz;Pamiela;;;;;20/10/1999;
Sorgin Kerein Liburua;Aingeru Epaltza;Pamiela;;;;;20/10/1999;
Haur Korapiloak;Juan Kruz Igerabide;Pamiela;;;;;11/10/1999;
Gaueko Otzardarra;Aitor Arana;Pamiela;;;;;11/10/1999;
Samurai Berria;José Mari Vélez de Mendizábal;Elkarlanean;;;;;11/10/1999;
Gauzak Apur Bat Komplikatu Dira;Pablo Sastre;Elkarlanean;;;;;11/10/1999;
Bizkarrean Tatuaturiko Mapak;Harkaitz Cano;Elkarlanean;;;;;11/10/1999;
Gauza Guztien Zergatia;Quim Monzo;Elkarlanean;;;;;11/10/1999;
Karramarroaren Aztarnak;Hasier Etxeberria;Elkarlanean;;;;;11/10/1999;
Tentazioak;Jasone Osoro;Elkarlanean;;;;;11/10/1999;
Gorrotoa Lege;Yon Etxaide;Elkarlanean;;;;;11/10/1999;
Kultur Turismoko Gida;Julia Gómez Prieto  Joëlle Darricau;Elkarlanean;;;;;11/10/1999;
Klevesko Printzesa;Madame de la Fallete;Ibaizabal;;;;;11/10/1999;
Zazpi Deitonioen Bidai;Manuel Mujica Lainez;Ibaizabal;;;;;11/09/1999;
Bidaia Sentimentala Laburra;Italo Svevo;Ibaizabal;;;;;11/10/1999;
Bidaia Sentimentala Frantzia;Laurenze Sterne;Ibaizabal;;;;;11/10/1999;
Antología Ipuin;Varios;Ibaizabal;;;;;11/10/1999;
Jubiaba;Jorge Amado;Ibaizabal;;;;;11/10/1999;
Hemeretzi;Hans Christian Andersen;Ibaizabal;;;;;11/10/1999;
Finzi-Continitarren Lorategia;Giorgio Bassani;Ibaizabal;;;;;11/10/1999;
Ostegun Izan Zen Gizona;Gilbert Keith Chesterton;Ibaizabal;;;;;11/10/1999;
Giza Factorea;Grahan Greene;Ibaizabal;;;;;11/10/1999;
Caballo de Troya 2;J.J. Benítez;Planeta Agostini;;;;;11/10/1999;
La Rebelión de Lucifer;J.J. Benítez;Planeta Agostini;;;;;11/10/1999;
El Ocho;Katherine Neville;Ediciones B;;;;;11/10/1999;
Espaloiak Biltzen;José Mari Iturralde;Aizkorri;;;;;11/10/1999;
Aingeru Guardakoa, ez izan Ganorabakoa;Seve Calleja;Aizkorri;;;;;11/10/1999;
Zeren Beldur Zara?;Violeta Monreal;Aizkorri;;;;;11/10/1999;
Zergatik Zaude triste?;Violeta Monreal;Aizkorri;;;;;11/10/1999;
Zeren Itxura Du?;Paco Capdevila;Aizkorri;;;;;11/10/1999;
Handitik Txikira;Paco Capdevila;Aizkorri;;;;;11/10/1999;
Dena Ala Ezer Ez;Paco Capdevila;Aizkorri;;;;;11/10/1999;
Bat,Bi,Hiru…..;Paco Capdevila;Aizkorri;;;;;11/10/1999;
Familia Albuma;Paco Capdevila;Aizkorri;;;;;11/10/1999;
Bidaiatzera Goazi;Paco Capdevila;Aizkorri;;;;;11/10/1999;
Lau Urtaroak;Paco Capdevila;Aizkorri;;;;;11/10/1999;
Nere Lagun Bereziak;Paco Capdevila;Aizkorri;;;;;11/10/1999;
Zer Gertatzen Zaizu?;Paco Capdevila;Aizkorri;;;;;11/10/1999;
Bi Esku Ditu;Paco Capdevila;Aizkorri;;;;;11/10/1999;
Bost Sentzumenekin;Paco Capdevila;Aizkorri;;;;;11/10/1999;
Burutik Oinetara;Paco Capdevila;Aizkorri;;;;;11/10/1999;
Bernardo Atxagaren Irakuslea;José Mari Olaziregi;Erein;;;;;11/10/1999;
Euskararen Ostarteak;Juan San Martín;Erein;;;;;11/10/1999;
Ahostik Behartu Gabe;Bitoriano Gandiaga;Erein;;;;;11/10/1999;
Groenlandiako Lezioa;Bernardo Atxaga;Erein;;;;;11/10/1999;
Un Agne Passe;Pello Lizarralde;Erein;;;;;11/10/1999;
Ladix Pretirenekoa;Luis Mari Mujika;Erein;;;;;11/10/1999;
Kilikarra eta Roulotea;José Mari Iturralde;Erein;;;;;11/10/1999;
Erretiradako trena;Martín Ugalde;Erein;;;;;11/10/1999;
Zergatik Panpox;Arantza Urretabizkaia;Erein;;;;;11/10/1999;
100 Metro;Ramón Saizarbitoria;Erein;;;;;11/10/1999;
Kcappo;Pako Aristi;Erein;;;;;11/10/1999;
Aidanez Hamaseigarrenean;Ángel Lertxundi;Erein;;;;;11/10/1999;
Dolores Ibarruri  Biografía;Alberto Barandarian;Elkar;;;;;06/10/1999;
Isadora Duncan Biografía;Jasone Osoro;Elkar;;;;;06/10/1999;
Pippi Hegoaldeko Itsasoetan;Astrid Lindgren;Elkar;;;;;06/10/1999;
Itsasoko Izarra;Mª Jesús Leza;Elkar;;;;;06/10/1999;
Nikolas Txikiren Konteriak;Sempe Goscinny;Elkar;;;;;06/10/1999;
Gilbortzio eta Argaltzio;Enric Lluch;Elkar;;;;;06/10/1999;
Mari Gizen;Guy de Maupassant;Igela;;;;;06/10/1999;
Francis Macomber;Ernest Hemingway;Igela;;;;;06/10/1999;
Arthur Erregearen Egintzat;John Steinbeck;Igela;;;;;06/10/1999;
Gure Barrioa  1975;Xabier Mendiguren Elizegi;Elkar;;;;;06/10/1999;
Ostegunak;Jon Arretxe;Elkar;;;;;06/10/1999;
Bihotzeko Mina;Janbattitt Dirassar;Elkar;;;;;06/10/1999;
Arranopola!;Yak Rivais;Elkar;;;;;06/10/1999;
Atea Kox-Kox;Juan Kruz Igerabide;Elkar;;;;;06/10/1999;
Demokratak eta Biolentoak;Joxe Azurmendi;Elkar;;;;;06/10/1999;
"Ernesto ""Che"" Guevara";Aitor Zuberogoitia;Elkar;;;;;06/10/1999;
Charles Chaplin Biografía;Mikel Azurmendi;Elkar;;;;;06/10/1999;
Non Bizi Da Bildur?;Iñaki Friera;Ibaizabal;;;;;09/10/1999;
Kartapazioko Poetak;Igerasoro;Ibaizabal;;;;;09/10/1999;
Benetako Lagunen Aterpea;Pako Aristi;Ibaizabal;;;;;06/10/1999;
Zeruak Jausi Ziranekoa;Joanes Urkixo;Ibaizabal;;;;;06/10/1999;
Lau Idazluma Ahiziak;Iñaki Bernaola;Ibaizabal;;;;;06/10/1999;
Nire Aita Ezin Izan Neban Salbatu;Iñaki Zubeldia;Ibaizabal;;;;;06/10/1999;
Jaun Zuria;Juan Manuel Etxebarria;Ibaizabal;;;;;06/10/1999;
Oxue eta Urtzi;Aitor Arana;Ibaizabal;;;;;06/10/1999;
Lehenengo Amodioa Suedian;José Mari Iturralde;Ibaizabal;;;;;06/10/1999;
Noche de Paz;Mary Higgins Clark;Plaza y Janes;;;;;06/10/1999;
Los Astronautas de Yabe;J.J. Benítez;Planeta Agostini;;;;;22/09/1999;
Caballo de Troya 1  (II);J.J. Benítez;Planeta Agostini;;;;;22/09/1999;
Caballo de Troya 1 (I);J.J. Benítez;Planeta Agostini;;;;;22/09/1999;
Súper López 1;Jan;Ediciones B;;;;;22/09/1999;
Súper López 5;Jan;Ediciones B;;;;;22/09/1999;
La Tumba del Lino;Bernard Simonay;Plaza y Janes;;;;;22/09/1999;
Tambores de Otoño;Diana Gabaldón;Emecé;;;;;22/09/1999;
Viajera  III;Diana Gabaldón;Emecé;;;;;22/09/1999;
Forastera  I;Diana Gabaldón;Emecé;;;;;22/09/1999;
No Puedo olvidar tú Rostro;Mary Higgins Clark;Plaza y Janes;;;;;22/09/1999;
Pálida como la Luna;Mary Higgins Clark;Plaza y Janes;;;;;22/09/1999;
La Nueva Visión Espiritual;James Redfield;Plaza y Janes;;;;;22/09/1999;
Mamuen Dardarizoa;José María Mendiola;Edebe Giltza;;;;;20/09/1999;
Utz Nazak Bakarrik,Joe;Ángela C. Ionescu;Bruño;;;;;20/09/1999;
Barre Egiten Ez Zekien Sorgina;Herminia Mas;Edebe Giltza;;;;;20/09/1999;
Sardina Latako sirena;Gudrun Pausewang;Anaya Haritza;;;;;20/09/1999;
Sogurt Eragiteka;Juan Carlos Eguillor;Anaya Haritza;;;;;20/09/1999;
Katuak Bakar-Bakarrik;Mari Asun Landa;Anaya Haritza;;;;;20/09/1999;
Gure Poesía;;Anaya Haritza;;;;;20/09/1999;
Azken Gorra;Roberto Santiago;Edebe Giltza;;;;;20/09/1999;
Espazioko Istorio Sekretua;Joan Manuel Gisbert;Edebe Giltza;;;;;20/09/1999;
Rus Doctorea;Gloria Sánchez García;Edebe Giltza;;;;;20/09/1999;
No es Elegante Matar a Una;Raúl del Pozo;Planeta;;;;;13/09/1999;
El Fantasma;Danielle Steel;Plaza y Janes;;;;;13/09/1999;
El Alquimista;Paulo Coelho;Planeta;;;;;13/09/1999;
Los Pilares de la Tierra;Ken Follet;Plaza y Janes;;;;;13/09/1999;
Acuérdate de Mí;Mary Higgins Clarck;Plaza y Janes;;;;;13/09/1999;
El Secreto de Mama;Alfonso Usia;Ediciones B;;;;;13/09/1999;
Memorias del Marques de Sotoancho;Alfonso Usia;Ediciones B;;;;;13/09/1999;
Atrapada en el Tiempo;Diana Gabaldón;Emecé;;;;;13/09/1999;
Hamelingo Xirularia;Gure Klasikoak;Ttarttalo;;;;;30/08/1999;
Jostun Txiki Ausarta;Gure Klasikoak;Ttarttalo;;;;;30/08/1999;
Hansel eta Gretel;Betiko Klasikoak;Ttarttalo;;;;;30/08/1999;
Katu Botaduna;Betiko Klasikoak;Ttarttalo;;;;;30/08/1999;
Txanogorritxo;Betiko Klasikoak;Ttarttalo;;;;;30/08/1999;
Ali-Baba eta 40 Lapurak;Betiko Klasikoak;Ttarttalo;;;;;30/08/1999;
Lehoi Erregea;Disney;Ttarttalo;;;;;30/08/1999;
Norte-Dameko Konkorduna;Disney;Ttarttalo;;;;;30/08/1999;
Sirenatxoa Euskera;Disney;Ttarttalo;;;;;30/08/1999;
Herkules;Disney;Aizkorri;;;;;30/08/1999;
Ohianeko Liburua;Disney;Aizkorri;;;;;30/08/1999;
Ederra eta Pizitia;Disney;Aizkorri;;;;;30/08/1999;
Aladin;Disney;Aizkorri;;;;;30/08/1999;
100 Ideia Zorragarri…..;Deri Robins;Fher;;;;;30/08/1999;
Zubiko Zirkoa;Josean Muñoz;Ibaizabal;;;;;30/08/1999;
Bibliako Kontakizuna;Georgie Adans  Peter Utton;Ttarttalo;;;;;30/08/1999;
Ttotto Galdu Egin Da;Ipuin Samurrak;Ttarttalo;;;;;30/08/1999;
Tximas Zenbatzen;Ipuin Samurrak;Ttarttalo;;;;;30/08/1999;
Ezkutaketan;Ipuin Samurrak;Ttarttalo;;;;;30/08/1999;
Zerginik Gabe;Ipuin Samurrak;Ttarttalo;;;;;30/08/1999;
Belarritxoren Nahaste-Borrasteak;Ipuin Samurrak;Ttarttalo;;;;;30/08/1999;
Krixpin Txiki;Ipuin Samurrak;Ttarttalo;;;;;30/08/1999;
Mixintxo Beldurria;Ipuin Samurrak;Ttarttalo;;;;;30/08/1999;
Bazkaltzera!;Ipuin Samurrak;Ttarttalo;;;;;30/08/1999;
Joana eta Eztebe Hondartzan;Tren Makina Sorta;Fher;;;;;30/08/1999;
Baserriko Lanean Laguntzen;Tren Makina Sorta;Fher;;;;;30/08/1999;
Itsasoan Zehar Ibiliz;Tren Makina Sorta;Fher;;;;;30/08/1999;
Erosketak Egiten;Tren Makina Sorta;Fher;;;;;30/08/1999;
Hau Bai Askarri Ederra!;Tren Makina Sorta;Fher;;;;;30/08/1999;
Basoa Guztion Laguna;Tren Makina Sorta;Fher;;;;;30/08/1999;
Mendian;Txangolari;Ttarttalo;;;;;30/08/1999;
Safarian;Txangolari;Ttarttalo;;;;;30/08/1999;
Far West;Nire Aventura Gustukoenak;Ttarttalo;;;;;30/08/1999;
Mamuak;Nire Aventura Gustukoenak;Ttarttalo;;;;;30/08/1999;
Espazioa;Nire Aventura Gustukoenak;Ttarttalo;;;;;30/08/1999;
Piratak;Nire Aventura Gustukoenak;Ttarttalo;;;;;30/08/1999;
Sirenatxoa Euskera;Klasiko Eranskaildunak;Ttarttalo;;;;;30/08/1999;
Chaneko Liburua;Klasiko Eranskaildunak;Ttarttalo;;;;;30/08/1999;
Otsoa eta Antxumeak;Bilduma Bitxia;Ttarttalo;;;;;30/08/1999;
Erpurutxo;Bilduma Bitxia;Ttarttalo;;;;;30/08/1999;
Amatxeko Itsusia;Bilduma Bitxia;Ttarttalo;;;;;30/08/1999;
Berunezko Soldadutxoa;Bilduma Bitxia;Ttarttalo;;;;;30/08/1999;
Gulliverren Bidaiak;Bilduma Bitxia;Ttarttalo;;;;;30/08/1999;
Oihaneko Liburua;Bilduma Bitxia;Ttarttalo;;;;;30/08/1999;
Sirenatxoa;Bilduma Bitxia;Ttarttalo;;;;;30/08/1999;
Aladino;Bilduma Bitxia;Ttarttalo;;;;;30/08/1999;
Loti Ederra;Bilduma Bitxia;Ttarttalo;;;;;30/08/1999;
Peter Pan;Bilduma Bitxia;Ttarttalo;;;;;30/08/1999;
Pinotxo;Bilduma Bitxia;Ttarttalo;;;;;30/08/1999;
Bremengo Musikariak;Bilduma Bitxia;Ttarttalo;;;;;30/08/1999;
Yogi Hartza Tarta Bat Prestatzen;Tiraka;Ttarttalo;;;;;30/08/1999;
Tom eta Jerry Janari Bila;Tiraka;Ttarttalo;;;;;30/08/1999;
Scooby-Doo eta mamua;Tiraka;Ttarttalo;;;;;30/08/1999;
Harriketarrak Hondartzan Jolasean;Tiraka;Ttarttalo;;;;;30/08/1999;
Supersonikoak Arropa Garbitzen;Tiraka;Ttarttalo;;;;;30/08/1999;
Droopy Haurrak Zaintzen;Tiraka;Ttarttalo;;;;;30/08/1999;
Zein Eskutatu Da?;Timun Mas;Ttarttalo;;;;;30/08/1999;
Opariak Asmatu;Timun Mas;Ttarttalo;;;;;30/08/1999;
Goazen Ohera Untxirekin;Timun Mas;Ttarttalo;;;;;30/09/1999;
Altxa Ohietik  Ttottorekin;Timun Mas;Ttarttalo;;;;;30/08/1999;
Zorionak 4;Timun Mas;Ttarttalo;;;;;30/08/1999;
Zorionak 3;Timun Mas;Ttarttalo;;;;;30/08/1999;
Zorionak 2;Timun Mas;Ttarttalo;;;;;30/08/1999;
Zorionak 1;Timun Mas;Ttarttalo;;;;;30/08/1999;
Erosketak;Tik-Tak;Ttarttalo;;;;;30/08/1999;
Udalekuetan;Tik-Tak;Ttarttalo;;;;;30/08/1999;
Jaiegun Bat;Tik-Tak;Ttarttalo;;;;;30/08/1999;
Urpekutzian Goaz;Kriski-Kraska;Ttarttalo;;;;;30/08/1999;
Trenean Goaz;Kriski-Kraska;Ttarttalo;;;;;30/08/1999;
Treku Tiranosaurioa;Kriski-Kraska;Ttarttalo;;;;;30/08/1999;
Pitxi Tukana;Kriski-Kraska;Ttarttalo;;;;;30/08/1999;
Peli Pelikanoa;Kriski-Kraska;Ttarttalo;;;;;30/08/1999;
Kakux Kaimana;Kriski-Kraska;Ttarttalo;;;;;30/08/1999;
Egunon Gabon;Carmel O´Mara;Ttarttalo;;;;;30/08/1999;
Pitxi (Pottoka);Gereño Xabier;Fher;;;;;30/08/1999;
Patxo (Txakurtxoa);Gereño Xabier;Fher;;;;;30/08/1999;
Koto (Untxekoa);Gereño Xabier;Fher;;;;;30/08/1999;
Kati (Katutxoa);Gereño Xabier;Fher;;;;;30/08/1999;
